track_name,artist_name,popularity,danceability,energy,key,loudness,acousticness,liveness,duration_ms,streaming_count,duration_minutes,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14,Week_15,Week_16,Weekly Mean
Words from WALLO267 (ChopNotSlop Remix),BigXthaPlug,32,-0.5908483802740059,0.3209449319939751,2,-1.491906126335743,1.8437838322301516,0.0171527751300739,71306,680000,1.1884333333333332,60224.688023312185,57287.49532915029,54493.55121303497,51835.869359375436,49307.8041792129,46903.03419278659,44615.54622254169,42439.62035705334,40369.81564826864,38400.95650630249,36528.11975776707,34746.62233527393,33052.00956732628,31440.044039319866,29906.69499779934,28448.12827147505,42500.00000000001
Add Up My Love,Clairo,70,0.4217994669986913,-0.1241050035387508,8,-0.0491103700903722,-0.3224103433853064,-0.5267127272149975,205264,700000,3.4210666666666665,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
Mmhmm (ChopNotSlop Remix),BigXthaPlug,31,1.521055353840764,-0.2838665188581911,1,-0.8347806654506058,-0.6278082107671578,1.9091919170910971,135321,740000,2.25535,65538.63108419268,62342.2743287812,59301.80573183217,56409.622538143856,53658.4927832611,51041.53720979716,48552.212065707135,46184.29274149922,43931.85820546881,41789.27619803507,39751.18914815828,37812.50077662163,35968.36335267859,34214.16557220103,32545.521027016926,30958.2572366052,46250.0
Story of X (ChopNotSlop Remix),BigXthaPlug,31,0.7415829977163854,-0.6775645387525255,7,-0.9278556597074696,-0.53547862295404,1.3653264147460258,174720,810000,2.912,71738.23132188657,68239.51649501726,64911.43600376224,61745.66791337368,58734.29615465066,55869.790729642846,53144.98888273349,50553.07719001942,48087.57452220235,45742.31583838974,43511.43677028136,41389.358958193945,39370.7761022563,37450.64069389572,35624.151394437446,33886.74102925704,50625.000000000015
Leave Me Alone (ChopNotSlop Remix),BigXthaPlug,35,0.8548396648455687,-0.3808645817307084,1,-0.8262465685559937,-0.227713330243647,2.108353932034363,186810,800000,3.1135,70852.57414507316,67397.0533284121,64110.06025062937,60983.375716912284,58009.1813873093,55180.040226807745,52488.87790887258,49928.965125945106,47493.900762668985,45177.59588976764,42974.25853854949,40878.37921796933,38884.71713803091,36988.2871050822,35184.34705623452,33468.38620173535,50000.00000000001
Rich Off Rap (ChopNotSlop Remix),BigXthaPlug,30,1.381150059151773,-0.6547414651354626,1,-0.807844922126986,-0.8026031141911374,0.423136882514423,198613,760000,3.310216666666667,67309.9454378195,64027.2006619915,60904.55723809791,57934.20693106666,55108.72231794383,52421.03821546736,49864.43401342895,47432.51686964785,45119.20572453553,42918.71609527926,40825.545611622016,38834.46025707087,36940.48128112937,35138.872749828086,33425.12970342279,31794.966891648583,47500.0
bye,Ariana Grande,74,-0.3043756340060715,0.0128334381636265,2,0.464535586754098,-0.1882562414346223,-0.3045704797782781,164927,720000,2.7487833333333334,63767.31673056584,60657.3479955709,57699.05422556644,54885.03814522105,52208.26324857836,49662.03620412697,47239.99011798532,44936.068613350595,42744.510686402085,40659.83630079088,38676.83268469454,36790.5412961724,34996.24542422782,33289.45839457398,31665.912350611066,30121.547581561816,45000.00000000001
They Don't Know (ChopNotSlop Remix),BigXthaPlug,29,1.2812177058024934,0.3894141528451638,6,-0.6651654896701886,-0.2316590391245495,3.265025634204867,111855,740000,1.86425,65538.63108419268,62342.2743287812,59301.80573183217,56409.622538143856,53658.4927832611,51041.53720979716,48552.212065707135,46184.29274149922,43931.85820546881,41789.27619803507,39751.18914815828,37812.50077662163,35968.36335267859,34214.16557220103,32545.521027016926,30958.2572366052,46250.0
X-SLIDE,2KE,80,-0.8040374007524678,1.9870293060395656,1,2.0332092721949984,-0.5275872051922351,-0.1820092398131916,79453,360000,1.3242166666666666,31883.65836528292,30328.67399778545,28849.52711278322,27442.519072610525,26104.13162428918,24831.018102063485,23619.99505899266,22468.034306675298,21372.255343201043,20329.91815039544,19338.41634234727,18395.2706480862,17498.12271211391,16644.72919728699,15832.956175305533,15060.773790780908,22500.000000000004
SLUT ME OUT 2,NLE Choppa,70,0.4417859376685472,-0.1069876983259536,1,-0.0237747699344924,-0.8420602030001622,-0.9579750903421458,135059,690000,2.250983333333333,61110.345200125594,58129.95849575544,55294.92696616783,52598.16155583684,50032.918946554266,47592.78469562168,45271.6571964026,43063.73242112766,40963.489407802,38965.67645492459,37065.29798949894,35257.602075498544,33538.06853155166,31902.397628133393,30346.49933600227,28866.48309899674,43125.0
Beautiful As You,Thomas Rhett,70,0.4684345652283551,0.469294910504884,9,0.577879061135666,-0.3894873943606485,1.6334291271696528,163894,700000,2.7315666666666667,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
S P E Y S I D E,Bon Iver,72,-1.2304154417093929,-2.2580623867341303,7,-2.022620276969438,2.581631392958914,-0.1743491623153737,209078,680000,3.484633333333333,60224.688023312185,57287.49532915029,54493.55121303497,51835.869359375436,49307.8041792129,46903.03419278659,44615.54622254169,42439.62035705334,40369.81564826864,38400.95650630249,36528.11975776707,34746.62233527393,33052.00956732628,31440.044039319866,29906.69499779934,28448.12827147505,42500.00000000001
Thought of You,Sam Barber,68,-0.4176323011352549,-0.2325146032197995,7,-0.0141739109280536,-0.2158762036009396,-0.3428708672673677,163243,700000,2.7207166666666667,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
I Like It (with Nate Smith),Alesso,76,0.0420565242714303,0.99422560369733,11,0.7800304813267919,-0.9921312945764068,0.606978742462053,152350,720000,2.5391666666666666,63767.31673056584,60657.3479955709,57699.05422556644,54885.03814522105,52208.26324857836,49662.03620412697,47239.99011798532,44936.068613350595,42744.510686402085,40659.83630079088,38676.83268469454,36790.5412961724,34996.24542422782,33289.45839457398,31665.912350611066,30121.547581561816,45000.00000000001
TASTE,Lil Tecca,70,-0.4975781838146784,0.1954180271001298,11,0.1191713530502616,-0.8211479459313791,3.816551214047757,170447,700000,2.840783333333333,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
Sip,Jessie Murph,67,-0.757402302522804,0.5891160469944642,7,0.6194827834969006,-0.6475367551716702,-0.488412339725908,172164,700000,2.8694,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
LET THE WORLD BURN,Chris Grey,77,-1.830009561805069,-0.4892741814117566,5,-0.0952478314268693,-0.4881301163832103,-0.1283886973284662,163291,750000,2.7215166666666666,66424.28826100608,63184.73749538635,60103.18148496504,57171.91473460526,54383.607550602464,51731.287712632264,49208.323039568044,46808.40480557354,44525.53196500217,42353.99614665716,40288.36737989015,38323.48051684625,36454.422316903976,34676.519161014556,32985.32536521986,31376.61206412689,46875.00000000001
LA PEOPLE II,Peso Pluma,75,0.4351237807785952,0.3494737740153038,1,0.4098640285229888,1.2558732089756828,-0.6446779206813933,141064,680000,2.351066666666666,60224.688023312185,57287.49532915029,54493.55121303497,51835.869359375436,49307.8041792129,46903.03419278659,44615.54622254169,42439.62035705334,40369.81564826864,38400.95650630249,36528.11975776707,34746.62233527393,33052.00956732628,31440.044039319866,29906.69499779934,28448.12827147505,42500.00000000001
act ii: date @ 8 (feat. Drake) - remix,4batz,71,-0.6774564198433806,-0.5577434022629453,0,-0.7273043826840836,0.2615545709882596,-0.9112486176054566,231339,750000,3.85565,66424.28826100608,63184.73749538635,60103.18148496504,57171.91473460526,54383.607550602464,51731.287712632264,49208.323039568044,46808.40480557354,44525.53196500217,42353.99614665716,40288.36737989015,38323.48051684625,36454.422316903976,34676.519161014556,32985.32536521986,31376.61206412689,46875.00000000001
Brickell,Feid,79,1.0213935870943678,1.410746697208728,11,1.3534151164335475,-0.7154029479231927,-0.4501119522368185,180360,710000,3.006,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
Fresh Out The Slammer,Taylor Swift,71,-2.1431309356328105,-0.9115010433274202,9,-0.7513065302001803,1.4689414885444163,-0.5267127272149975,210789,670000,3.51315,59339.03084649877,56445.03216254514,53692.1754599021,51073.577162914036,48582.689411871535,46213.28368995149,43959.435248680784,41815.50829297903,39776.14188873527,37836.2365576804,35990.9415260352,34235.642595049314,32565.95060310089,30977.69045050634,29466.890659596407,28029.773443953356,41875.00000000001
Sympathy is a knife,Charli xcx,72,0.4417859376685472,0.3608853108238352,7,0.2615840949791022,-0.7805071444580836,1.763650444632557,151125,700000,2.51875,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
Sin Tanto Royo,Luis R Conriquez,75,0.6816235857068178,1.3137486343362106,5,0.3229229164091274,0.9599450429079974,0.69123959493805,148573,770000,2.4762166666666667,68195.60261463291,64869.66382859665,61705.93299123077,58696.49912752807,55833.837085285195,53110.78871830246,50520.54498728985,48056.62893372217,45712.87948406889,43483.436043901354,41362.72384335389,39345.43999729548,37426.54024535475,35601.226338641616,33864.93404162572,32213.321719170275,48125.00000000001
The Largest,BigXthaPlug,68,1.667622805419707,1.2795140239106162,10,0.9251101285351988,-0.7256617910135392,-0.2892503247826425,132338,720000,2.205633333333333,63767.31673056584,60657.3479955709,57699.05422556644,54885.03814522105,52208.26324857836,49662.03620412697,47239.99011798532,44936.068613350595,42744.510686402085,40659.83630079088,38676.83268469454,36790.5412961724,34996.24542422782,33289.45839457398,31665.912350611066,30121.547581561816,45000.00000000001
Meteor Man,Lil Uzi Vert,68,-0.6441456353936208,0.5548814365688699,8,0.1847772229275926,-0.8870412842424503,0.2009946350777036,227570,720000,3.792833333333333,63767.31673056584,60657.3479955709,57699.05422556644,54885.03814522105,52208.26324857836,49662.03620412697,47239.99011798532,44936.068613350595,42744.510686402085,40659.83630079088,38676.83268469454,36790.5412961724,34996.24542422782,33289.45839457398,31665.912350611066,30121.547581561816,45000.00000000001
Florida!!! (feat. Florence + The Machine),Taylor Swift,72,-0.7907130869725639,-0.3979818869435056,0,-0.1456523412106725,-0.2908446723380867,0.9899826173529483,215463,680000,3.59105,60224.688023312185,57287.49532915029,54493.55121303497,51835.869359375436,49307.8041792129,46903.03419278659,44615.54622254169,42439.62035705334,40369.81564826864,38400.95650630249,36528.11975776707,34746.62233527393,33052.00956732628,31440.044039319866,29906.69499779934,28448.12827147505,42500.00000000001
Parking Lot,Mustard,71,0.481758879008259,-0.5006857182202881,3,-0.166187511863333,-0.3224103433853064,1.0895636248245812,175321,720000,2.9220166666666665,63767.31673056584,60657.3479955709,57699.05422556644,54885.03814522105,52208.26324857836,49662.03620412697,47239.99011798532,44936.068613350595,42744.510686402085,40659.83630079088,38676.83268469454,36790.5412961724,34996.24542422782,33289.45839457398,31665.912350611066,30121.547581561816,45000.00000000001
Club classics,Charli xcx,71,0.3485157412092198,1.285219792314882,7,0.1479739300695776,-0.4999672430259177,-0.0977483873371946,153527,740000,2.5587833333333334,65538.63108419268,62342.2743287812,59301.80573183217,56409.622538143856,53658.4927832611,51041.53720979716,48552.212065707135,46184.29274149922,43931.85820546881,41789.27619803507,39751.18914815828,37812.50077662163,35968.36335267859,34214.16557220103,32545.521027016926,30958.2572366052,46250.0
Nasty,Tinashe,74,1.860825355228314,-1.322316368434552,8,-0.4950169328338584,-0.3421388877898187,-0.3505309447651856,176027,720000,2.9337833333333334,63767.31673056584,60657.3479955709,57699.05422556644,54885.03814522105,52208.26324857836,49662.03620412697,47239.99011798532,44936.068613350595,42744.510686402085,40659.83630079088,38676.83268469454,36790.5412961724,34996.24542422782,33289.45839457398,31665.912350611066,30121.547581561816,45000.00000000001
Talk talk featuring troye sivan,Charli xcx,72,0.5283939772379227,0.99422560369733,8,0.261850785507059,-0.9158449590730384,1.2963857172656643,173077,770000,2.8846166666666666,68195.60261463291,64869.66382859665,61705.93299123077,58696.49912752807,55833.837085285195,53110.78871830246,50520.54498728985,48056.62893372217,45712.87948406889,43483.436043901354,41362.72384335389,39345.43999729548,37426.54024535475,35601.226338641616,33864.93404162572,32213.321719170275,48125.00000000001
Restless Mind (feat. Avery Anna),Sam Barber,68,-0.8173617145323717,-2.5547623437559475,7,-0.4638141410629328,2.589522810720719,-0.5267127272149975,220000,710000,3.6666666666666665,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
Cholo 7,Fuerza Regida,74,0.2619077016398443,1.2167505714636933,6,0.4111974811627719,-0.2040390769582321,-0.7059585406639366,157500,740000,2.625,65538.63108419268,62342.2743287812,59301.80573183217,56409.622538143856,53658.4927832611,51041.53720979716,48552.212065707135,46184.29274149922,43931.85820546881,41789.27619803507,39751.18914815828,37812.50077662163,35968.36335267859,34214.16557220103,32545.521027016926,30958.2572366052,46250.0
1-800-hot-n-fun,LE SSERAFIM,76,0.6682992719269139,1.4221582340172594,2,0.927243652758852,-0.6830481350997925,-0.1666890848175558,173431,680000,2.890516666666666,60224.688023312185,57287.49532915029,54493.55121303497,51835.869359375436,49307.8041792129,46903.03419278659,44615.54622254169,42439.62035705334,40369.81564826864,38400.95650630249,36528.11975776707,34746.62233527393,33052.00956732628,31440.044039319866,29906.69499779934,28448.12827147505,42500.00000000001
Relapse,Warren Zeiders,68,-0.57086190960415,0.6233506574200586,1,0.6600197437463081,-0.9923443628559756,-0.8001774938870968,158634,730000,2.6439,64652.97390737925,61499.81116217605,58500.42997869931,55647.33034168246,52933.378015919734,50351.78670696207,47896.10109184623,45560.18067742491,43338.18444593545,41224.55624941297,39214.010916426414,37301.52103639701,35482.30438845321,33751.8119833875,32105.716688813995,30539.90240908351,45625.0
We Still Don't Trust You,Future,74,0.4351237807785952,-0.3238068976880512,0,0.1138375424911288,-0.8692855942783894,1.8862116845976435,252920,700000,4.215333333333334,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
Pega Cabuloso - Ao Vivo em São Paulo,NATTAN,74,0.0553808380513342,1.262396718697819,2,0.8989744567954492,0.0800519624667459,-1.055258074564433,137067,720000,2.28445,63767.31673056584,60657.3479955709,57699.05422556644,54885.03814522105,52208.26324857836,49662.03620412697,47239.99011798532,44936.068613350595,42744.510686402085,40659.83630079088,38676.83268469454,36790.5412961724,34996.24542422782,33289.45839457398,31665.912350611066,30121.547581561816,45000.00000000001
Lyft Em Up,Lil Uzi Vert,68,0.8814882924053765,0.1155372694404096,2,-0.1568533433848509,-0.8440330574406134,0.3082357200471545,164595,760000,2.74325,67309.9454378195,64027.2006619915,60904.55723809791,57934.20693106666,55108.72231794383,52421.03821546736,49864.43401342895,47432.51686964785,45119.20572453553,42918.71609527926,40825.545611622016,38834.46025707087,36940.48128112937,35138.872749828086,33425.12970342279,31794.966891648583,47500.0
Kalashnikov,Clave Especial,73,0.808204566615905,1.1026352033783788,7,0.2431824485500947,-0.1527448615065001,-0.572673192201905,129501,710000,2.15835,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
Mejores Jordans,Victor Mendivil,83,0.1153402500609019,-0.3409242029008483,1,-0.6326292452594797,1.3860816020454645,-0.6109735796909945,234716,710000,3.911933333333333,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
God Games,Jorge Rivera-Herrans,70,-1.2304154417093929,-0.1982799927942052,11,0.0300967167127469,0.4272743439861635,0.2009946350777036,319636,750000,5.327266666666667,66424.28826100608,63184.73749538635,60103.18148496504,57171.91473460526,54383.607550602464,51731.287712632264,49208.323039568044,46808.40480557354,44525.53196500217,42353.99614665716,40288.36737989015,38323.48051684625,36454.422316903976,34676.519161014556,32985.32536521986,31376.61206412689,46875.00000000001
The Alchemy,Taylor Swift,72,-0.0778622997477049,-1.265258684391895,0,-0.593425737649855,0.6719082946021168,-0.5879933471975408,196900,830000,3.2816666666666667,73509.5456755134,69924.44282822756,66514.18751002797,63270.25230629649,60184.52568933339,57249.29173531304,54457.2108304553,51801.30131816805,49274.92204126907,46871.75573563393,44585.7932337451,42411.31843864318,40342.89403070707,38375.347871522776,36503.76007084331,34723.45068430043,51874.99999999999
Talk talk featuring troye sivan,Charli xcx,73,0.5283939772379227,0.99422560369733,8,0.261850785507059,-0.9158449590730384,1.2963857172656643,173077,680000,2.8846166666666666,60224.688023312185,57287.49532915029,54493.55121303497,51835.869359375436,49307.8041792129,46903.03419278659,44615.54622254169,42439.62035705334,40369.81564826864,38400.95650630249,36528.11975776707,34746.62233527393,33052.00956732628,31440.044039319866,29906.69499779934,28448.12827147505,42500.00000000001
Family Matters,Drake,71,-0.8306860283122757,-0.8601491276890287,1,-0.8526489308236996,-0.9746360213984852,0.9670023848594944,456934,680000,7.615566666666667,60224.688023312185,57287.49532915029,54493.55121303497,51835.869359375436,49307.8041792129,46903.03419278659,44615.54622254169,42439.62035705334,40369.81564826864,38400.95650630249,36528.11975776707,34746.62233527393,33052.00956732628,31440.044039319866,29906.69499779934,28448.12827147505,42500.00000000001
Down With Me,Lil Tecca,70,0.4018129963288354,-0.3123953608795197,9,0.3319903943596528,-0.55126145847765,0.2316349450689753,120035,750000,2.000583333333333,66424.28826100608,63184.73749538635,60103.18148496504,57171.91473460526,54383.607550602464,51731.287712632264,49208.323039568044,46808.40480557354,44525.53196500217,42353.99614665716,40288.36737989015,38323.48051684625,36454.422316903976,34676.519161014556,32985.32536521986,31376.61206412689,46875.00000000001
La Guerita,Grupo Marca Registrada,75,0.7615694683862413,1.4678043812513852,4,-0.028308508909755,1.5912584638523932,0.2086547125755215,184165,800000,3.0694166666666667,70852.57414507316,67397.0533284121,64110.06025062937,60983.375716912284,58009.1813873093,55180.040226807745,52488.87790887258,49928.965125945106,47493.900762668985,45177.59588976764,42974.25853854949,40878.37921796933,38884.71713803091,36988.2871050822,35184.34705623452,33468.38620173535,50000.00000000001
"yes, and?",Ariana Grande,75,0.9014747630752324,0.7545833307181702,1,-0.0099068624807475,-0.2434961657672569,-0.5113925722193617,214994,720000,3.5832333333333333,63767.31673056584,60657.3479955709,57699.05422556644,54885.03814522105,52208.26324857836,49662.03620412697,47239.99011798532,44936.068613350595,42744.510686402085,40659.83630079088,38676.83268469454,36790.5412961724,34996.24542422782,33289.45839457398,31665.912350611066,30121.547581561816,45000.00000000001
Chloe or Sam or Sophia or Marcus,Taylor Swift,71,-0.9039697541017472,-1.0940856322639232,0,-0.5267531056606973,2.0844720739652023,-0.572673192201905,213281,770000,3.554683333333333,68195.60261463291,64869.66382859665,61705.93299123077,58696.49912752807,55833.837085285195,53110.78871830246,50520.54498728985,48056.62893372217,45712.87948406889,43483.436043901354,41362.72384335389,39345.43999729548,37426.54024535475,35601.226338641616,33864.93404162572,32213.321719170275,48125.00000000001
SOUTH OF FRANCE - REMIX,Future,71,1.0946773128838383,0.3780026160366324,2,0.0911688476148153,-0.7221106530207271,-0.4271317197433648,183919,770000,3.0653166666666665,68195.60261463291,64869.66382859665,61705.93299123077,58696.49912752807,55833.837085285195,53110.78871830246,50520.54498728985,48056.62893372217,45712.87948406889,43483.436043901354,41362.72384335389,39345.43999729548,37426.54024535475,35601.226338641616,33864.93404162572,32213.321719170275,48125.00000000001
Florida!!! (feat. Florence + The Machine),Taylor Swift,72,-0.7907130869725639,-0.3979818869435056,0,-0.1456523412106725,-0.2908446723380867,0.9899826173529483,215463,680000,3.59105,60224.688023312185,57287.49532915029,54493.55121303497,51835.869359375436,49307.8041792129,46903.03419278659,44615.54622254169,42439.62035705334,40369.81564826864,38400.95650630249,36528.11975776707,34746.62233527393,33052.00956732628,31440.044039319866,29906.69499779934,28448.12827147505,42500.00000000001
Cherish (My Love),ILLIT,77,0.4151373101087394,1.017048677314393,4,0.7312261147107286,-0.0619935572457432,-0.1207286198306483,176854,740000,2.9475666666666664,65538.63108419268,62342.2743287812,59301.80573183217,56409.622538143856,53658.4927832611,51041.53720979716,48552.212065707135,46184.29274149922,43931.85820546881,41789.27619803507,39751.18914815828,37812.50077662163,35968.36335267859,34214.16557220103,32545.521027016926,30958.2572366052,46250.0
Chips and Dip,Lil Uzi Vert,68,0.5617047616876825,1.1311640453997074,11,-0.1213835031666191,-0.9142666755206776,2.223255094501631,166887,740000,2.78145,65538.63108419268,62342.2743287812,59301.80573183217,56409.622538143856,53658.4927832611,51041.53720979716,48552.212065707135,46184.29274149922,43931.85820546881,41789.27619803507,39751.18914815828,37812.50077662163,35968.36335267859,34214.16557220103,32545.521027016926,30958.2572366052,46250.0
Blow for Blow (feat. J. Cole),Tee Grizzley,69,0.1553131914006136,-0.9400298853487488,1,-0.9665257862611812,-0.7047495339447561,-0.404151487249911,210286,690000,3.504766666666667,61110.345200125594,58129.95849575544,55294.92696616783,52598.16155583684,50032.918946554266,47592.78469562168,45271.6571964026,43063.73242112766,40963.489407802,38965.67645492459,37065.29798949894,35257.602075498544,33538.06853155166,31902.397628133393,30346.49933600227,28866.48309899674,43125.0
"Are You Going to See the Rose in the Vase, or the Dust on the Table",$uicideboy$,68,0.6483128012570579,-0.7859741384335743,11,-0.0576444669849844,-0.696463545294861,2.407096954449261,150943,800000,2.5157166666666666,70852.57414507316,67397.0533284121,64110.06025062937,60983.375716912284,58009.1813873093,55180.040226807745,52488.87790887258,49928.965125945106,47493.900762668985,45177.59588976764,42974.25853854949,40878.37921796933,38884.71713803091,36988.2871050822,35184.34705623452,33468.38620173535,50000.00000000001
stranger,Olivia Rodrigo,71,-1.396969363958192,-0.2496319084325967,0,0.4007965505724634,2.09630920060791,-0.1896693173110095,192772,700000,3.2128666666666668,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
A Work of Art,Ice Nine Kills,70,-2.3896307405610333,1.924265853592643,8,1.121394357111279,-0.9690725718764128,1.2351050972831217,238144,670000,3.9690666666666665,59339.03084649877,56445.03216254514,53692.1754599021,51073.577162914036,48582.689411871535,46213.28368995149,43959.435248680784,41815.50829297903,39776.14188873527,37836.2365576804,35990.9415260352,34235.642595049314,32565.95060310089,30977.69045050634,29466.890659596407,28029.773443953356,41875.00000000001
Roc Steady (feat. Flo Milli),Megan Thee Stallion,67,2.040703591257016,1.2909255607191477,0,0.3751942598886268,-0.9517509098892508,-0.928100788100656,139193,760000,2.3198833333333333,67309.9454378195,64027.2006619915,60904.55723809791,57934.20693106666,55108.72231794383,52421.03821546736,49864.43401342895,47432.51686964785,45119.20572453553,42918.71609527926,40825.545611622016,38834.46025707087,36940.48128112937,35138.872749828086,33425.12970342279,31794.966891648583,47500.0
TELESCOPE,TWXN,74,-0.7507401456328522,-1.196789463540706,10,-0.670765990757278,-0.5433700407158449,-0.4194716422455468,143047,730000,2.384116666666667,64652.97390737925,61499.81116217605,58500.42997869931,55647.33034168246,52933.378015919734,50351.78670696207,47896.10109184623,45560.18067742491,43338.18444593545,41224.55624941297,39214.010916426414,37301.52103639701,35482.30438845321,33751.8119833875,32105.716688813995,30539.90240908351,45625.0
HIGHJACK,A$AP Rocky,70,-0.2777270064462637,0.2239468691214584,7,0.4533345845799196,0.2615545709882596,1.0819035473267633,190075,710000,3.1679166666666667,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
Free Now,Gracie Abrams,70,-0.6308213216137168,-1.4592548101369291,0,-0.5304867730520905,0.6285054969121896,0.1320539375973426,214080,790000,3.568,69966.91696825974,66554.59016180695,63308.684497496506,60221.08352045088,57284.066619967925,54490.28972397265,51832.76693501167,49304.853061870795,46900.227003135624,44612.87594114555,42437.080306817625,40367.399477744715,38398.658173805525,36525.93351626867,34744.54271803158,33050.03137421366,49375.0
favorite,Isabel LaRosa,78,0.4950831927881629,0.0527738169934866,10,0.3330571564714791,-0.980436213453412,-0.6837443159202647,133608,700000,2.2268,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
PUSH 2 START,Tyla,76,0.2086104465202293,0.9771082984845328,2,0.8192339889364166,0.0997805068712583,-0.7197466801600089,156826,750000,2.613766666666667,66424.28826100608,63184.73749538635,60103.18148496504,57171.91473460526,54383.607550602464,51731.287712632264,49208.323039568044,46808.40480557354,44525.53196500217,42353.99614665716,40288.36737989015,38323.48051684625,36454.422316903976,34676.519161014556,32985.32536521986,31376.61206412689,46875.00000000001
ORCHESTRATË,Yeat,70,-0.4775917131448225,1.268102487102085,9,0.8773725240309621,-0.9783055306577246,0.0401330076235276,173096,700000,2.884933333333333,61996.00237693901,58972.42166236059,56096.3027193007,53360.45375229824,50758.03371389563,48282.53519845678,45927.7681702635,43687.84448520197,41557.16316733536,39530.396403546685,37602.476221230805,35768.58181572316,34024.127495777044,32364.751216946923,30786.303674205203,29284.83792651843,43750.00000000001
Let's Go Back,Jungle,75,-0.8440103420921796,0.6062333522072614,9,0.4818704710712791,-0.4171073565269658,0.4307969600122409,169652,710000,2.827533333333333,62881.659553752426,59814.88482896574,56897.67847243357,54122.74594875965,51483.148481236996,48972.285701291876,46583.87914412441,44311.956549276285,42150.836926868724,40095.116352168785,38139.65445296268,36279.56155594778,34510.186460002435,32827.10480576045,31226.108012408135,29703.192754040123,44375.0
